RegionID,SizeRank,RegionName,RegionType,StateName,Date,MarketHeatIndex,ZHVI,SaleToListRatio,Year
395169,56,"Tulsa, OK",msa,OK,2025-07-31,51.0,246651.37541182816,0.982343572479746,2025
394619,57,"Fresno, CA",msa,CA,2025-07-31,59.0,404345.9394335362,0.9910629295550094,2025
395238,58,"Worcester, MA",msa,MA,2025-07-31,68.0,473311.88757379627,1.0167234225889723,2025
394938,59,"Omaha, NE",msa,NE,2025-07-31,53.0,303865.3575893154,0.9933037516363026,2025
394415,60,"Bridgeport, CT",msa,CT,2025-07-31,74.0,658653.0248417255,1.0374420032164708,2025
394653,61,"Greenville, SC",msa,SC,2025-07-31,50.0,309224.82843509555,0.9804948289157,2025
394312,62,"Albuquerque, NM",msa,NM,2025-07-31,56.0,348942.92381628446,0.9882659734497552,2025
394357,63,"Bakersfield, CA",msa,CA,2025-07-31,55.0,364485.526510218,0.9868041183270864,2025
394308,64,"Albany, NY",msa,NY,2025-07-31,78.0,354007.6128152537,1.023990140312784,2025
394753,65,"Knoxville, TN",msa,TN,2025-07-31,45.0,360321.3085839268,0.9780681848388652,2025
394367,66,"Baton Rouge, LA",msa,LA,2025-07-31,47.0,243118.3410821481,0.9750625571189512,2025
394843,67,"McAllen, TX",msa,TX,2025-07-31,38.0,192551.73628445412,0.9619610629311924,2025
394908,68,"New Haven, CT",msa,CT,2025-07-31,72.0,392050.3968434191,1.0279742291822238,2025
394561,69,"El Paso, TX",msa,TX,2025-07-31,54.0,229131.88358386524,0.9864075533835056,2025
394318,70,"Allentown, PA",msa,PA,2025-07-31,67.0,355197.6444110642,1.0142665851335977,2025
394952,71,"Oxnard, CA",msa,CA,2025-07-31,53.0,882552.4188934317,0.9918310912846872,2025
394486,72,"Columbia, SC",msa,SC,2025-07-31,47.0,251962.92552274195,0.9828740847186213,2025
753906,73,"North Port, FL",msa,FL,2025-07-31,36.0,420944.395707966,0.9513513982307492,2025
845158,74,"Dayton, OH",msa,OH,2025-07-31,54.0,256118.84947418442,0.988475258082,2025
394457,75,"Charleston, SC",msa,SC,2025-07-31,51.0,437478.898073534,0.9740867285135276,2025
394648,76,"Greensboro, NC",msa,NC,2025-07-31,51.0,261968.075074652,0.9825378010241036,2025
395134,77,"Stockton, CA",msa,CA,2025-07-31,58.0,545364.7538743622,0.992179757248658,2025
394440,78,"Cape Coral, FL",msa,FL,2025-07-31,35.0,356728.1823410348,0.9473830605040662,2025
394399,79,"Boise City, ID",msa,ID,2025-07-31,54.0,492144.6824171526,0.9921097786817528,2025
394484,80,"Colorado Springs, CO",msa,CO,2025-07-31,54.0,462975.69785498566,0.9933477343213828,2025
394798,81,"Little Rock, AR",msa,AR,2025-07-31,46.0,223449.2723509612,0.9768315625501351,2025
394766,82,"Lakeland, FL",msa,FL,2025-07-31,48.0,305086.9787043238,0.9722846640462824,2025
394304,83,"Akron, OH",msa,OH,2025-07-31,67.0,232308.9852094256,1.0027523924252864,2025
394531,84,"Des Moines, IA",msa,IA,2025-07-31,53.0,292904.4427778933,0.983936248129794,2025
395115,85,"Springfield, MA",msa,MA,2025-07-31,77.0,366060.36169273657,1.0276346003173782,2025
845159,86,"Poughkeepsie, NY",msa,NY,2025-07-31,79.0,256118.84947418442,1.017763144420697,2025
394931,87,"Ogden, UT",msa,UT,2025-07-31,58.0,508301.6892747742,0.9924232494094772,2025
394816,88,"Madison, WI",msa,WI,2025-07-31,66.0,440699.9426918088,1.017754826307136,2025
395235,89,"Winston, NC",msa,NC,2025-07-31,48.0,276646.7537861565,0.9785749811628728,2025
394528,90,"Deltona, FL",msa,FL,2025-07-31,40.0,335903.7806762554,0.9616362266933614,2025
395143,91,"Syracuse, NY",msa,NY,2025-07-31,91.0,251410.8554796306,1.0554500918221636,2025
395006,92,"Provo, UT",msa,UT,2025-07-31,58.0,536322.6099639927,0.9916322719803692,2025
395160,93,"Toledo, OH",msa,OH,2025-07-31,57.0,198530.9944445362,0.9943547923284072,2025
395224,94,"Wichita, KS",msa,KS,2025-07-31,54.0,217957.07364423372,0.9949057297488808,2025
394549,95,"Durham, NC",msa,NC,2025-07-31,48.0,420275.1713276633,0.9897056530994912,2025
394352,96,"Augusta, GA",msa,GA,2025-07-31,47.0,246874.13953600056,0.9770591624054544,2025
394957,97,"Palm Bay, FL",msa,FL,2025-07-31,42.0,348295.6969211839,0.9665266271927604,2025
394711,98,"Jackson, MS",msa,MS,2025-07-31,41.0,209106.84804447935,0.9704043972347588,2025
394666,99,"Harrisburg, PA",msa,PA,2025-07-31,65.0,304030.64394533605,1.0082727248353962,2025
395113,100,"Spokane, WA",msa,WA,2025-07-31,52.0,421237.9793503491,0.9941836634744504,2025
395075,101,"Scranton, PA",msa,PA,2025-07-31,48.0,225798.22242362623,0.9862433574132692,2025
394460,102,"Chattanooga, TN",msa,TN,2025-07-31,47.0,325228.3110780553,0.9779259406509082,2025
394871,103,"Modesto, CA",msa,CA,2025-07-31,57.0,470074.6050244686,0.9941900565041252,2025
394768,104,"Lancaster, PA",msa,PA,2025-07-31,68.0,374191.2743183398,1.0221365588923057,2025
394997,105,"Portland, ME",msa,ME,2025-07-31,67.0,536211.1916663636,1.007721932557881,2025
395245,106,"Youngstown, OH",msa,OH,2025-07-31,48.0,166906.7179600302,0.9755435409360532,2025
394770,107,"Lansing, MI",msa,MI,2025-07-31,75.0,242429.1130467165,1.0069301652882434,2025
394589,109,"Fayetteville, NC",msa,NC,2025-07-31,54.0,256426.67965552583,0.985663359885098,2025
394792,110,"Lexington, KY",msa,KY,2025-07-31,52.0,319430.89696422574,0.984151220268998,2025
394971,111,"Pensacola, FL",msa,FL,2025-07-31,46.0,306727.41224907927,0.9740662714704637,2025
395068,112,"Santa Rosa, CA",msa,CA,2025-07-31,55.0,803809.7914761994,0.994999022865016,2025
395019,113,"Reno, NV",msa,NV,2025-07-31,53.0,567707.6870626566,0.9853201386644748,2025
394698,114,"Huntsville, AL",msa,AL,2025-07-31,49.0,313929.6829579575,0.9817893863915876,2025
394995,115,"Port St. Lucie, FL",msa,FL,2025-07-31,40.0,389725.2879897763,0.9593957125591824,2025
394761,116,"Lafayette, LA",msa,LA,2025-07-31,43.0,197290.75741378835,0.9706394462721885,2025
394898,117,"Myrtle Beach, SC",msa,SC,2025-07-31,41.0,339698.9699887505,0.9660979060806352,2025
395116,118,"Springfield, MO",msa,MO,2025-07-31,49.0,266125.4568860742,0.9811708106838242,2025
395195,119,"Visalia, CA",msa,CA,2025-07-31,56.0,359294.1231432994,0.9879455690490891,2025
394746,120,"Killeen, TX",msa,TX,2025-07-31,49.0,254222.54294202628,0.9774644477835724,2025
394338,121,"Asheville, NC",msa,NC,2025-07-31,32.0,441011.69989615073,0.9661298628456348,2025
395244,122,"York, PA",msa,PA,2025-07-31,66.0,301728.5273458105,1.0067623451552357,2025
395183,123,"Vallejo, CA",msa,CA,2025-07-31,54.0,586282.311949103,1.009504091651778,2025
753917,124,"Santa Maria, CA",msa,CA,2025-07-31,53.0,976978.9876833416,0.9939440280126772,2025
395050,125,"Salinas, CA",msa,CA,2025-07-31,55.0,851527.7783674021,0.9817118613019308,2025
395048,126,"Salem, OR",msa,OR,2025-07-31,59.0,451946.09264584753,0.9937485744215158,2025
394870,127,"Mobile, AL",msa,AL,2025-07-31,40.0,197326.54351690915,0.9776186823986198,2025
395015,128,"Reading, PA",msa,PA,2025-07-31,68.0,305975.6343742367,1.0143272749325474,2025
394502,129,"Corpus Christi, TX",msa,TX,2025-07-31,38.0,223850.74689822103,0.967875148815494,2025
394421,130,"Brownsville, TX",msa,TX,2025-07-31,32.0,203387.4382547042,0.9578027237894372,2025
394820,131,"Manchester, NH",msa,NH,2025-07-31,74.0,516547.8809161009,1.022053763086758,2025
394612,132,"Fort Wayne, IN",msa,IN,2025-07-31,49.0,252752.0058175357,0.9870135218261172,2025
394658,133,"Gulfport, MS",msa,MS,2025-07-31,29.0,221776.63443211632,0.965940619872032,2025
395051,134,"Salisbury, MD",msa,DE,2025-07-31,47.0,429811.3634551072,0.9750343627593252,2025
394596,135,"Flint, MI",msa,MI,2025-07-31,57.0,188387.06279669804,0.9899506883771452,2025
394972,136,"Peoria, IL",msa,IL,2025-07-31,68.0,162487.23657325172,0.9930726894370856,2025
394439,137,"Canton, OH",msa,OH,2025-07-31,71.0,210598.70644795577,0.9956338670652024,2025
395070,138,"Savannah, GA",msa,GA,2025-07-31,48.0,354943.048930201,0.9793143191433624,2025
394327,139,"Anchorage, AK",msa,AK,2025-07-31,66.0,400259.2392177437,1.0021014106406796,2025
394372,140,"Beaumont, TX",msa,TX,2025-07-31,31.0,181130.42818810197,0.9746985158202612,2025
395096,141,"Shreveport, LA",msa,LA,2025-07-31,37.0,182346.73238529105,0.9700144380625384,2025
395164,142,"Trenton, NJ",msa,NJ,2025-07-31,63.0,446578.9919647305,1.018560042670407,2025
394875,143,"Montgomery, AL",msa,AL,2025-07-31,40.0,206939.54212640377,0.969476445360197,2025
394520,144,"Davenport, IA",msa,IL,2025-07-31,65.0,186429.04292684267,0.9908425833399732,2025
395146,145,"Tallahassee, FL",msa,FL,2025-07-31,46.0,282715.7143577635,0.9773430511364958,2025
394576,146,"Eugene, OR",msa,OR,2025-07-31,55.0,457109.23057894455,0.993952596285188,2025
394901,147,"Naples, FL",msa,FL,2025-07-31,28.0,574542.6136953878,0.9386122469342192,2025
394332,148,"Ann Arbor, MI",msa,MI,2025-07-31,73.0,412160.8973290927,1.0065620318745223,2025
394927,149,"Ocala, FL",msa,FL,2025-07-31,40.0,278334.2021179504,0.9649395877390194,2025
394679,150,"Hickory, NC",msa,NC,2025-07-31,37.0,265694.0191579948,0.9740649914351964,2025
394697,151,"Huntington, WV",msa,OH,2025-07-31,51.0,165210.48942790044,0.9695302407202748,2025
394602,152,"Fort Collins, CO",msa,CO,2025-07-31,47.0,561352.5949858372,0.9957672874198736,2025
395033,153,"Rockford, IL",msa,IL,2025-07-31,71.0,205002.33850815403,1.0057231389586845,2025
394796,154,"Lincoln, NE",msa,NE,2025-07-31,48.0,293846.2355791005,0.9900830273393582,2025
394622,155,"Gainesville, FL",msa,FL,2025-07-31,37.0,308203.6680105755,0.965292794493284,2025
394405,156,"Boulder, CO",msa,CO,2025-07-31,41.0,736693.6025092844,0.982707277067252,2025
394646,157,"Green Bay, WI",msa,WI,2025-07-31,42.0,329133.61277071,1.0162530896958455,2025
394488,158,"Columbus, GA",msa,GA,2025-07-31,42.0,203453.59146330552,0.974632544114893,2025
395107,159,"South Bend, IN",msa,IN,2025-07-31,53.0,226855.84867708955,0.9870963222897956,2025
395109,160,"Spartanburg, SC",msa,SC,2025-07-31,45.0,274001.28998857416,0.9769583119456876,2025
394645,161,"Greeley, CO",msa,CO,2025-07-31,54.0,506917.6148091538,0.9894252829025808,2025
394808,162,"Lubbock, TX",msa,TX,2025-07-31,33.0,209288.12932972,0.9745949675076004,2025
394471,163,"Clarksville, TN",msa,TN,2025-07-31,44.0,293323.49600291887,0.9804257117929556,2025
395028,164,"Roanoke, VA",msa,VA,2025-07-31,51.0,291424.14921803033,0.9882897343211942,2025
394579,165,"Evansville, IN",msa,IN,2025-07-31,49.0,219604.0501767049,0.9821783467084706,2025
394747,167,"Kingsport, TN",msa,TN,2025-07-31,41.0,243992.50009604965,0.9703872667342734,2025
394741,168,"Kennewick, WA",msa,WA,2025-07-31,51.0,439431.6449366917,0.9924640261365004,2025
395179,169,"Utica, NY",msa,NY,2025-07-31,57.0,216931.74547211427,0.9887513281616308,2025
394660,170,"Hagerstown, MD",msa,MD,2025-07-31,57.0,317265.81498993834,0.9926227769270016,2025
394543,171,"Duluth, MN",msa,MN,2025-07-31,57.0,250369.7090233356,1.0056949766660592,2025
394937,172,"Olympia, WA",msa,WA,2025-07-31,53.0,530087.3767421884,1.000240534882071,2025
394803,173,"Longview, TX",msa,TX,2025-07-31,32.0,218037.9454709728,0.9629332058042164,2025
395229,174,"Wilmington, NC",msa,NC,2025-07-31,46.0,447359.7102257823,0.9790758539556054,2025
395061,175,"San Luis Obispo, CA",msa,CA,2025-07-31,58.0,898450.0377189609,0.9904270946368716,2025
753875,176,"Crestview, FL",msa,FL,2025-07-31,40.0,439788.235836592,0.9651807551910924,2025
394851,177,"Merced, CA",msa,CA,2025-07-31,53.0,422612.3878221868,0.9905689635043154,2025
395197,178,"Waco, TX",msa,TX,2025-07-31,34.0,257291.7202833321,0.9683143759051488,2025
394447,179,"Cedar Rapids, IA",msa,IA,2025-07-31,57.0,236750.9444134323,0.9890337913896788,2025
394348,180,"Atlantic City, NJ",msa,NJ,2025-07-31,54.0,371655.2872031534,0.9803047517248246,2025
394412,181,"Bremerton, WA",msa,WA,2025-07-31,53.0,577475.3265888108,1.0023386898094997,2025
395065,183,"Santa Cruz, CA",msa,CA,2025-07-31,44.0,1120901.261263135,0.9919843291017916,2025
394572,184,"Erie, PA",msa,PA,2025-07-31,66.0,214294.1482086815,1.0097225795945393,2025
394924,185,"Norwich, CT",msa,CT,2025-07-31,79.0,404755.1100894808,1.0232170052104872,2025
394323,186,"Amarillo, TX",msa,TX,2025-07-31,48.0,214038.5468137876,0.9784846376606464,2025
394772,187,"Laredo, TX",msa,TX,2025-07-31,44.0,212774.91136481764,0.9747612341831984,2025
395171,188,"Tuscaloosa, AL",msa,AL,2025-07-31,50.0,222753.32431326623,0.979101758189882,2025
394483,189,"College Station, TX",msa,TX,2025-07-31,46.0,308006.9236683734,0.9757612474195202,2025
394732,190,"Kalamazoo, MI",msa,MI,2025-07-31,63.0,269111.24091731553,0.9934239426103588,2025
394811,191,"Lynchburg, VA",msa,VA,2025-07-31,49.0,283674.3536166669,0.9923192436490912,2025
394455,192,"Charleston, WV",msa,WV,2025-07-31,84.0,147374.74522848157,0.9760509100912854,2025
395240,193,"Yakima, WA",msa,WA,2025-07-31,56.0,349845.13024896506,0.9913650201763105,2025
394585,194,"Fargo, ND",msa,ND,2025-07-31,56.0,318129.28374668583,0.9925764871981558,2025
394387,195,"Binghamton, NY",msa,NY,2025-07-31,79.0,189405.359270189,1.0058114640566418,2025
394609,196,"Fort Smith, AR",msa,AR,2025-07-31,36.0,196316.26189189448,0.966802800821994,2025
845160,198,"Prescott Valley, AZ",msa,AZ,2025-07-31,44.0,256118.84947418442,0.9752858760987632,2025
395161,199,"Topeka, KS",msa,KS,2025-07-31,57.0,214960.8417880171,0.9915956051102124,2025
394813,200,"Macon, GA",msa,GA,2025-07-31,25.0,195268.90970435637,0.9658937040753256,2025
395174,201,"Tyler, TX",msa,TX,2025-07-31,38.0,272852.770201939,0.9712156878563012,2025
394361,202,"Barnstable Town, MA",msa,MA,2025-07-31,51.0,754118.681624785,0.9817178739722614,2025
394519,203,"Daphne, AL",msa,AL,2025-07-31,34.0,374816.0468241109,0.9638658906716268,2025
394378,205,"Bellingham, WA",msa,WA,2025-07-31,47.0,616436.0560933555,0.9973841336934258,2025
394429,206,"Burlington, VT",msa,VT,2025-07-31,64.0,468248.4594394704,1.0004199917682683,2025
395030,207,"Rochester, MN",msa,MN,2025-07-31,58.0,330151.91997040884,0.9989988018841816,2025
753895,208,"Lafayette, IN",msa,IN,2025-07-31,31.0,280113.76757716737,0.9872538020940964,2025
394454,209,"Champaign, IL",msa,IL,2025-07-31,61.0,225541.343432558,1.0045629672223868,2025
394848,210,"Medford, OR",msa,OR,2025-07-31,50.0,433757.9218157288,0.98651400888307,2025
845164,211,"Lebanon, NH",msa,NH,2025-07-31,45.0,256118.84947418442,0.9892352101511026,2025
394459,212,"Charlottesville, VA",msa,VA,2025-07-31,51.0,468304.1775592004,0.990844235868808,2025
394763,213,"Lake Charles, LA",msa,LA,2025-07-31,41.0,197668.0722545823,0.962204219799209,2025
394773,214,"Las Cruces, NM",msa,NM,2025-07-31,46.0,288384.2178068226,0.976735502396305,2025
394464,215,"Chico, CA",msa,CA,2025-07-31,51.0,399132.148558384,0.9924046321091016,2025
394681,216,"Hilton Head Island, SC",msa,SC,2025-07-31,40.0,527358.4797656117,0.968451570198909,2025
394346,217,"Athens, GA",msa,GA,2025-07-31,36.0,365416.054535603,0.9750881263917184,2025
394765,218,"Lake Havasu City, AZ",msa,AZ,2025-07-31,44.0,346921.366004526,0.9713704746866508,2025
394485,219,"Columbia, MO",msa,MO,2025-07-31,49.0,316366.0724525549,0.9953845716594382,2025
395114,220,"Springfield, IL",msa,IL,2025-07-31,74.0,186632.20697581745,1.0160562447798596,2025
394691,221,"Houma, LA",msa,LA,2025-07-31,42.0,191978.3136422033,0.9613666944997156,2025
394872,222,"Monroe, LA",msa,LA,2025-07-31,42.0,166264.62435289632,0.9726754464731944,2025
394565,223,"Elkhart, IN",msa,IN,2025-07-31,54.0,253508.54242183152,0.9946505545832768,2025
394726,224,"Johnson City, TN",msa,TN,2025-07-31,41.0,280920.3675665513,0.9691712757825096,2025
395247,225,"Yuma, AZ",msa,AZ,2025-07-31,41.0,277836.29690757085,0.988427686219199,2025
394623,226,"Gainesville, GA",msa,GA,2025-07-31,42.0,397565.3426095356,0.9780812823657526,2025
394716,227,"Jacksonville, NC",msa,NC,2025-07-31,57.0,284108.0619999035,0.9883287442026316,2025
394597,228,"Florence, SC",msa,SC,2025-07-31,32.0,183765.27170573725,0.9662160360235218,2025
394680,229,"Hilo, HI",msa,HI,2025-07-31,42.0,566972.4624966276,0.9719317667615286,2025
395118,230,"St. Cloud, MN",msa,MN,2025-07-31,59.0,309834.0919766678,0.9945417042136688,2025
395011,231,"Racine, WI",msa,WI,2025-07-31,70.0,303613.8667819709,1.004375630077506,2025
394380,232,"Bend, OR",msa,OR,2025-07-31,48.0,678991.1889512627,0.9798065210628248,2025
395047,233,"Saginaw, MI",msa,MI,2025-07-31,46.0,164011.39269107857,0.9834887498022064,2025
395202,234,"Warner Robins, GA",msa,GA,2025-07-31,46.0,246756.1569643685,0.9833043010897802,2025
395151,235,"Terre Haute, IN",msa,IN,2025-07-31,29.0,165609.56890499525,0.9655769789216372,2025
395162,236,"Torrington, CT",msa,CT,2025-07-31,59.0,415874.5920349181,1.0079515451610934,2025
395009,237,"Punta Gorda, FL",msa,FL,2025-07-31,32.0,318889.95453091763,0.9492501189691036,2025
394386,239,"Billings, MT",msa,MT,2025-07-31,53.0,401144.852278092,0.9833108776409876,2025
395018,240,"Redding, CA",msa,CA,2025-07-31,54.0,377237.4624060825,0.9800160753874392,2025
394748,241,"Kingston, NY",msa,NY,2025-07-31,76.0,431743.53508221474,0.997182808028128,2025
394960,242,"Panama City, FL",msa,FL,2025-07-31,33.0,347363.454702124,0.9588747739935526,2025
394729,243,"Joplin, MO",msa,MO,2025-07-31,43.0,222849.2819509973,0.9812299354246502,2025
394539,244,"Dover, DE",msa,DE,2025-07-31,57.0,365321.9207602519,0.9915533215791716,2025
394559,245,"El Centro, CA",msa,CA,2025-07-31,61.0,358763.22899212857,0.9883325940130406,2025
394712,246,"Jackson, TN",msa,TN,2025-07-31,25.0,204352.2554532533,0.9579835840425108,2025
395246,247,"Yuba City, CA",msa,CA,2025-07-31,55.0,433019.157850842,0.9943030440600006,2025
394406,248,"Bowling Green, KY",msa,KY,2025-07-31,35.0,266641.9807461731,0.9743842546328852,2025
395119,249,"St. George, UT",msa,UT,2025-07-31,48.0,533466.5090911993,0.9801476334493596,2025
394896,250,"Muskegon, MI",msa,MI,2025-07-31,55.0,244724.62032313924,0.995144060808212,2025
394299,251,"Abilene, TX",msa,TX,2025-07-31,47.0,204104.1828235756,0.9709508271885366,2025
394707,252,"Iowa City, IA",msa,IA,2025-07-31,48.0,291811.6593553752,0.988182190924228,2025
394351,253,"Auburn, AL",msa,AL,2025-07-31,46.0,336356.76269178913,0.9812867533752748,2025
394860,254,"Midland, TX",msa,TX,2025-07-31,47.0,324414.9488572457,0.9780376474976888,2025
753869,255,"Bloomington, IL",msa,IL,2025-07-31,67.0,257498.4047588129,1.0121224084547176,2025
394671,255,"Hattiesburg, MS",msa,MS,2025-07-31,35.0,210262.47115036912,0.9626493321757345,2025
394651,259,"Greenville, NC",msa,NC,2025-07-31,46.0,241275.4204416753,0.9847328747771183,2025
394428,260,"Burlington, NC",msa,NC,2025-07-31,48.0,292191.0494848957,0.9836220593302402,2025
395210,261,"Waterloo, IA",msa,IA,2025-07-31,61.0,196884.57196774927,0.9820389304739052,2025
394480,262,"Coeur d'Alene, ID",msa,ID,2025-07-31,48.0,591650.4401069459,0.9808738956570728,2025
394553,263,"East Stroudsburg, PA",msa,PA,2025-07-31,42.0,310877.52976765746,0.981917344379142,2025
395007,264,"Pueblo, CO",msa,CO,2025-07-31,38.0,292940.3062403162,0.9799866345535242,2025
394392,265,"Blacksburg, VA",msa,VA,2025-07-31,49.0,281823.8425810289,0.9866733833650972,2025
394731,267,"Kahului, HI",msa,HI,2025-07-31,30.0,1029828.3499121014,0.952125781539592,2025
394720,268,"Janesville, WI",msa,WI,2025-07-31,78.0,279171.5557806739,1.00871184052282,2025
394710,272,"Jackson, MI",msa,MI,2025-07-31,58.0,221023.55257866127,0.9882901019648184,2025
395125,273,"State College, PA",msa,PA,2025-07-31,63.0,346605.2475405703,0.9964610363384404,2025
395079,274,"Sebastian, FL",msa,FL,2025-07-31,35.0,372411.80676805065,0.9520446058096944,2025
394814,275,"Madera, CA",msa,CA,2025-07-31,44.0,418177.4015270669,0.9873909338358676,2025
394523,276,"Decatur, AL",msa,AL,2025-07-31,33.0,230663.81814273648,0.967906120037926,2025
394453,277,"Chambersburg, PA",msa,PA,2025-07-31,69.0,284725.6272953932,0.9922995546792498,2025
395193,278,"Vineland, NJ",msa,NJ,2025-07-31,56.0,275406.5445503961,0.991913342918988,2025
394703,279,"Idaho Falls, ID",msa,ID,2025-07-31,50.0,408323.6089026562,0.98793354171435,2025
394639,280,"Grand Junction, CO",msa,CO,2025-07-31,45.0,427071.2143713152,0.9849336312113816,2025
394563,281,"Elizabethtown, KY",msa,KY,2025-07-31,31.0,261209.05578304903,0.9808645321147564,2025
394917,282,"Niles, MI",msa,MI,2025-07-31,53.0,266067.5114958658,0.9820965069909798,2025
394873,283,"Monroe, MI",msa,MI,2025-07-31,60.0,253918.4018057706,1.004506945913946,2025
395066,284,"Santa Fe, NM",msa,NM,2025-07-31,39.0,557058.7679125167,0.9796049471276066,2025
394493,285,"Concord, NH",msa,NH,2025-07-31,66.0,478066.0832138008,1.0152221242338877,2025
394314,286,"Alexandria, LA",msa,LA,2025-07-31,46.0,168436.08726625834,0.9634939199272248,2025
395163,287,"Traverse City, MI",msa,MI,2025-07-31,65.0,412442.4909607344,0.988365446217902,2025
394359,288,"Bangor, ME",msa,ME,2025-07-31,50.0,275247.94348806667,0.9813834220143516,2025
394685,289,"Homosassa Springs, FL",msa,FL,2025-07-31,33.0,276126.47872042144,0.9585517597495192,2025
394662,290,"Hanford, CA",msa,CA,2025-07-31,56.0,355240.5679091185,0.990479035659074,2025
394723,291,"Jefferson City, MO",msa,MO,2025-07-31,75.0,260665.0994481548,0.9965391431733246,2025
394598,292,"Florence, AL",msa,AL,2025-07-31,44.0,212372.95832670177,0.9663654564863956,2025
394537,293,"Dothan, AL",msa,AL,2025-07-31,22.0,191393.9489166188,0.9619258000376696,2025
394802,294,"London, KY",msa,KY,2025-07-31,38.0,163100.96551175715,0.9541405171139962,2025
394306,295,"Albany, GA",msa,GA,2025-07-31,-4.0,165488.30972360307,0.9696155668674472,2025
845167,296,"Ottawa, IL",msa,IL,2025-07-31,50.0,256118.84947418442,0.9745015664620046,2025
395102,297,"Sioux City, IA",msa,IA,2025-07-31,49.0,217201.9357733324,0.9783364879106898,2025
395223,298,"Wichita Falls, TX",msa,TX,2025-07-31,14.0,176338.18053195253,0.9629977527556288,2025
395182,300,"Valdosta, GA",msa,GA,2025-07-31,50.0,219309.99330217627,0.9845889513374092,2025
394800,301,"Logan, UT",msa,UT,2025-07-31,49.0,456882.3023405639,0.9831789232657256,2025
394595,302,"Flagstaff, AZ",msa,AZ,2025-07-31,42.0,633869.6950739902,0.9769665963787434,2025
395036,303,"Rocky Mount, NC",msa,NC,2025-07-31,31.0,199683.39981382585,0.9636382988899016,2025
395000,304,"Pottsville, PA",msa,PA,2025-07-31,54.0,161761.45629910426,0.977504114722386,2025
394515,305,"Dalton, GA",msa,GA,2025-07-31,33.0,247794.3859458256,0.969532769057208,2025
394783,306,"Lebanon, PA",msa,PA,2025-07-31,63.0,307864.2314825086,1.0050283036900411,2025
394880,307,"Morristown, TN",msa,TN,2025-07-31,34.0,291365.6126363093,0.9656099653117504,2025
395232,308,"Winchester, VA",msa,VA,2025-07-31,60.0,385260.71378229023,0.9876802376027172,2025
395221,309,"Wheeling, WV",msa,OH,2025-07-31,47.0,137690.23870304716,0.9473743278525486,2025
394879,310,"Morgantown, WV",msa,WV,2025-07-31,36.0,220084.12975005887,0.974778888991224,2025
394756,311,"La Crosse, WI",msa,WI,2025-07-31,92.0,320404.7036158349,1.019297877483526,2025
394900,312,"Napa, CA",msa,CA,2025-07-31,43.0,907053.8442710694,0.9779167968667823,2025
395013,313,"Rapid City, SD",msa,SD,2025-07-31,47.0,365332.872033152,0.9826235043496624,2025
395139,314,"Sumter, SC",msa,SC,2025-07-31,35.0,208249.3013489737,0.9748642559399768,2025
395117,316,"Springfield, OH",msa,OH,2025-07-31,45.0,194878.88290934928,0.9766740789077244,2025
394668,317,"Harrisonburg, VA",msa,VA,2025-07-31,55.0,342189.11006825324,0.996388597452798,2025
394368,318,"Battle Creek, MI",msa,MI,2025-07-31,62.0,183214.45631507452,0.98625542971574,2025
395094,319,"Sherman, TX",msa,TX,2025-07-31,28.0,300990.1226722247,0.9691261668999436,2025
394821,320,"Manhattan, KS",msa,KS,2025-07-31,52.0,260089.25829422585,0.9891315960043546,2025
394442,321,"Carbondale, IL",msa,IL,2025-07-31,63.0,150840.1334644702,0.9659028374389268,2025
394727,322,"Johnstown, PA",msa,PA,2025-07-31,66.0,106511.64770095062,0.9899821601662272,2025
394728,323,"Jonesboro, AR",msa,AR,2025-07-31,37.0,196610.7738841184,0.9662273776873418,2025
394390,324,"Bismarck, ND",msa,ND,2025-07-31,71.0,340280.83201327984,0.9981506927100576,2025
394661,325,"Hammond, LA",msa,LA,2025-07-31,41.0,221895.58558186333,0.9783675484165484,2025
394983,326,"Pittsfield, MA",msa,MA,2025-07-31,54.0,385221.7313272541,0.9861940981682796,2025
394890,327,"Mount Vernon, WA",msa,WA,2025-07-31,40.0,580010.8967409893,0.9814214135276842,2025
394719,328,"Jamestown, NY",msa,NY,2025-07-31,61.0,170906.07897305285,0.9681942232669662,2025
395153,329,"The Villages, FL",msa,FL,2025-07-31,37.0,392734.2055374561,0.9660933542883496,2025
394307,330,"Albany, OR",msa,OR,2025-07-31,54.0,410364.9503273626,0.9942266761726252,2025
394633,331,"Glens Falls, NY",msa,NY,2025-07-31,74.0,298782.277226426,0.9944964610754928,2025
394780,332,"Lawton, OK",msa,OK,2025-07-31,43.0,146949.04503319258,0.9765246035598816,2025
394474,334,"Cleveland, TN",msa,TN,2025-07-31,33.0,305350.45868996653,0.9696045259954218,2025
395098,335,"Sierra Vista, AZ",msa,AZ,2025-07-31,32.0,264208.81026895094,0.9799100897408616,2025
394325,336,"Ames, IA",msa,IA,2025-07-31,46.0,272960.59591084014,0.9833450270292644,2025
394824,337,"Mansfield, OH",msa,OH,2025-07-31,44.0,187254.22919343784,0.9755252037575982,2025
395128,338,"Staunton, VA",msa,VA,2025-07-31,62.0,321361.2417987839,1.000419322110251,2025
394353,339,"Augusta, ME",msa,ME,2025-07-31,55.0,316840.9657360292,0.9930273562643428,2025
394905,341,"New Bern, NC",msa,NC,2025-07-31,43.0,257350.86702857385,0.9813520934699904,2025
